,CN,KR,TW,IN,MY,ID,BR,MX,RU,SA
1998-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1998-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003-08-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004-01-30,0.5920 ,4.5430 ,6.5140 ,4.3270 ,9.0760 ,32.0220 ,3226591000.0000 ,185.2360 ,7.9650 ,9.8310 
2004-02-27,0.5960 ,4.6720 ,6.8690 ,4.1870 ,9.1240 ,33.3380 ,3499333000.0000 ,199.4080 ,10.4550 ,9.8260 
2004-03-31,0.6160 ,4.9690 ,7.4490 ,4.2550 ,9.9280 ,34.2720 ,2193924000.0000 ,228.9860 ,11.5040 ,9.9100 
2004-04-30,0.6070 ,5.2640 ,7.6960 ,4.9260 ,10.1230 ,36.5850 ,1492200000.0000 ,239.3900 ,11.1260 ,10.1090 
2004-05-31,0.6140 ,5.4040 ,8.1180 ,4.8250 ,10.1380 ,36.9490 ,1978756000.0000 ,237.1680 ,11.5900 ,10.1210 
2004-06-30,0.6390 ,5.5390 ,8.3060 ,4.8910 ,10.2130 ,36.3480 ,2455052000.0000 ,234.5910 ,11.4060 ,10.2740 
2004-07-30,0.6390 ,5.6590 ,7.5180 ,4.7690 ,10.2380 ,36.9970 ,2308030000.0000 ,237.8410 ,12.2950 ,10.3730 
2004-08-31,0.6530 ,6.0440 ,7.8510 ,4.7700 ,10.2920 ,38.1290 ,2226196000.0000 ,224.4460 ,11.3160 ,10.3290 
2004-09-30,0.6950 ,6.2360 ,7.9400 ,4.7410 ,10.8110 ,38.5150 ,2985159000.0000 ,257.7410 ,11.8170 ,10.5860 
2004-10-29,0.7210 ,6.3910 ,7.9400 ,4.7590 ,10.8620 ,39.4280 ,3575063000.0000 ,268.4150 ,12.3840 ,10.7850 
2004-11-30,0.7430 ,6.5750 ,8.1440 ,4.7930 ,11.3550 ,41.2830 ,3759254000.0000 ,267.1770 ,11.8050 ,11.1740 
2004-12-31,0.7690 ,6.8100 ,8.2840 ,4.7500 ,11.9130 ,44.1090 ,4167783000.0000 ,279.3600 ,13.5770 ,11.6480 
2005-01-31,0.7840 ,6.8800 ,8.6110 ,4.7780 ,12.5730 ,44.9280 ,4984369000.0000 ,269.2580 ,12.4860 ,11.8400 
2005-02-28,0.7910 ,6.9280 ,8.7280 ,4.8180 ,12.6380 ,46.6470 ,5247148000.0000 ,153.8470 ,11.4420 ,11.9100 
2005-03-31,0.8100 ,7.1570 ,9.7320 ,4.8870 ,12.8100 ,47.0980 ,3943873000.0000 ,74.6320 ,12.0290 ,12.5420 
2005-04-29,0.8230 ,7.2680 ,9.5880 ,4.9390 ,12.9500 ,50.7930 ,2704678000.0000 ,108.0210 ,12.2860 ,12.7540 
2005-05-31,0.8280 ,7.2860 ,9.6090 ,5.0120 ,13.0920 ,50.5820 ,3768013000.0000 ,133.4960 ,12.5300 ,12.9210 
2005-06-30,0.8240 ,7.3350 ,9.2860 ,4.8310 ,13.1430 ,48.2520 ,5475172000.0000 ,128.5000 ,12.0520 ,13.5950 
2005-07-29,0.8250 ,7.3410 ,9.2720 ,5.0240 ,13.0830 ,49.1640 ,6395609000.0000 ,195.6510 ,12.4070 ,13.7400 
2005-08-31,0.8620 ,7.3030 ,9.3850 ,5.1190 ,13.0520 ,49.1030 ,7611777000.0000 ,228.9840 ,12.4360 ,14.0810 
2005-09-30,0.8690 ,7.3250 ,9.5150 ,5.1950 ,13.8970 ,48.8780 ,8166134000.0000 ,255.8180 ,12.6000 ,14.1450 
2005-10-31,0.9040 ,7.3950 ,9.8140 ,5.2530 ,13.8930 ,50.1910 ,9306952000.0000 ,316.0750 ,14.1360 ,14.4290 
2005-11-30,0.9070 ,7.4510 ,9.8580 ,5.2630 ,13.5680 ,50.0530 ,9674940000.0000 ,349.2870 ,15.0500 ,14.5860 
2005-12-30,0.8960 ,7.5320 ,10.0280 ,5.2910 ,13.4450 ,50.5640 ,9609138000.0000 ,381.2100 ,16.6710 ,14.9110 
2006-01-31,0.9120 ,7.5120 ,10.1470 ,5.5220 ,13.6180 ,52.6680 ,9505837000.0000 ,382.4680 ,17.6350 ,14.6760 
2006-02-28,0.9260 ,7.5020 ,10.1180 ,5.6500 ,14.2490 ,54.1250 ,5673562000.0000 ,230.1320 ,17.5330 ,14.8260 
2006-03-31,0.9350 ,6.8100 ,10.0480 ,5.7740 ,14.0590 ,54.3880 ,2021124000.0000 ,160.6300 ,15.5570 ,15.1260 
2006-04-28,0.9390 ,6.8700 ,10.2690 ,5.7490 ,14.1700 ,54.3350 ,2482334000.0000 ,186.3170 ,14.9700 ,15.5360 
2006-05-31,0.9590 ,6.9920 ,10.7270 ,5.8350 ,14.1820 ,56.3420 ,3329445000.0000 ,211.1650 ,13.4540 ,16.0460 
2006-06-30,0.9540 ,6.9590 ,10.6250 ,5.5830 ,14.2320 ,57.1400 ,3750520000.0000 ,255.7880 ,10.9020 ,16.1410 
2006-07-31,0.9270 ,6.9210 ,10.5950 ,5.6750 ,14.3010 ,58.4460 ,4444901000.0000 ,289.6140 ,11.9680 ,16.5480 
2006-08-31,0.9680 ,6.9690 ,10.5600 ,5.7520 ,14.3210 ,58.3370 ,5276094000.0000 ,299.8930 ,12.4790 ,17.0870 
2006-09-29,0.9920 ,7.0830 ,10.5810 ,5.7990 ,14.3030 ,57.5720 ,6083752000.0000 ,336.7000 ,11.7490 ,17.6210 
2006-10-31,1.0210 ,7.1320 ,10.6670 ,5.9550 ,14.3330 ,57.9130 ,6392156000.0000 ,378.2590 ,12.7740 ,18.1550 
2006-11-30,1.0120 ,7.1900 ,10.6550 ,6.0870 ,14.5580 ,58.8950 ,7154299000.0000 ,393.8280 ,15.0630 ,18.7100 
2006-12-29,1.0530 ,7.3260 ,10.7450 ,6.2230 ,14.5920 ,59.1480 ,7965700000.0000 ,382.2170 ,15.4240 ,19.1980 
2007-01-31,1.0430 ,7.3300 ,10.9080 ,6.4550 ,14.9530 ,59.5340 ,8286941000.0000 ,418.4240 ,15.8920 ,19.7140 
2007-02-28,1.0850 ,7.5510 ,11.3810 ,6.2390 ,15.4460 ,60.1620 ,3951973000.0000 ,177.6380 ,16.1920 ,20.1100 
2007-03-30,1.0930 ,7.7150 ,11.2830 ,6.3700 ,15.7460 ,65.5330 ,2076166000.0000 ,179.3060 ,14.1300 ,20.7340 
2007-04-30,1.1540 ,7.7920 ,11.7840 ,6.4480 ,15.9510 ,71.5860 ,2556106000.0000 ,202.4290 ,12.6910 ,21.2330 
2007-05-31,1.1580 ,7.9320 ,12.3260 ,6.4600 ,16.3470 ,72.8490 ,3061272000.0000 ,222.6840 ,13.7040 ,21.3970 
2007-06-29,1.1560 ,7.9220 ,12.4490 ,6.4310 ,16.2740 ,73.8250 ,3627303000.0000 ,276.6930 ,11.0470 ,21.6140 
2007-07-31,1.1870 ,8.2560 ,12.6010 ,6.4450 ,16.7080 ,74.1530 ,4131726000.0000 ,918.6010 ,12.5310 ,22.2420 
2007-08-31,1.2230 ,8.1190 ,13.0040 ,6.5690 ,17.6090 ,81.2330 ,4276606000.0000 ,1175.9400 ,14.8150 ,22.7500 
2007-09-28,1.2530 ,8.3090 ,13.1130 ,6.6800 ,17.9450 ,83.0080 ,4337209000.0000 ,1313.8430 ,16.2210 ,23.4440 
2007-10-31,1.2760 ,8.3530 ,13.4170 ,6.8020 ,18.4690 ,84.2760 ,4885983000.0000 ,1450.5930 ,18.3220 ,23.6370 
2007-11-30,1.3390 ,8.3920 ,14.0520 ,6.9770 ,19.7360 ,87.2490 ,5468160000.0000 ,644.2200 ,20.1320 ,23.6610 
2007-12-31,1.3050 ,7.9630 ,14.1350 ,6.7110 ,19.6570 ,87.3900 ,5844103000.0000 ,675.5930 ,20.7470 ,23.3150 
2008-01-31,1.3430 ,8.1930 ,14.1940 ,6.8740 ,20.0960 ,87.0200 ,5978575000.0000 ,715.6970 ,21.1700 ,23.7610 
2008-02-29,1.3690 ,8.1870 ,14.2720 ,6.6960 ,21.4950 ,90.4920 ,8481882000.0000 ,629.6280 ,21.3450 ,24.1390 
2008-03-31,1.4520 ,8.3360 ,14.2530 ,6.7830 ,21.3510 ,100.3550 ,2226864000.0000 ,304.4500 ,20.9350 ,24.1330 
2008-04-30,1.4910 ,8.3770 ,13.5900 ,6.8650 ,21.6450 ,103.8910 ,2426257000.0000 ,392.0850 ,18.0570 ,24.8910 
2008-05-30,1.5000 ,8.4150 ,14.1960 ,6.8090 ,21.1730 ,100.0850 ,3263687000.0000 ,505.9320 ,17.6690 ,25.6180 
2008-06-30,1.5270 ,8.3540 ,14.0570 ,6.7860 ,19.6290 ,101.1970 ,3486793000.0000 ,507.7500 ,19.7980 ,25.0580 
2008-07-31,1.5500 ,8.3150 ,13.9720 ,6.9270 ,19.6410 ,101.2190 ,3985310000.0000 ,609.9810 ,17.6030 ,25.5520 
2008-08-29,1.5440 ,8.3650 ,13.5360 ,6.9260 ,19.8080 ,90.9300 ,62758340.0000 ,665.6670 ,20.0840 ,25.9300 
2008-09-30,1.5490 ,8.3000 ,13.2340 ,7.1340 ,19.5130 ,98.2870 ,5195477000.0000 ,751.9420 ,20.9610 ,26.5330 
2008-10-31,1.5160 ,8.1260 ,12.5590 ,7.6640 ,17.9710 ,92.4870 ,5764923000.0000 ,1663.4250 ,22.3150 ,26.0380 
2008-11-28,1.4840 ,7.8950 ,11.9180 ,7.3370 ,16.3390 ,96.3820 ,6593135000.0000 ,1772.6330 ,22.5600 ,26.4370 
2008-12-31,1.4430 ,7.4980 ,11.0500 ,7.3040 ,17.1740 ,90.2940 ,7221072000.0000 ,1752.9050 ,22.9920 ,25.8050 
2009-01-30,1.4230 ,7.2560 ,10.5930 ,7.1480 ,16.4110 ,90.0690 ,7163245000.0000 ,1700.2030 ,20.6510 ,25.4370 
2009-02-27,1.3760 ,6.5590 ,9.8190 ,7.0820 ,16.1420 ,91.9450 ,4624966000.0000 ,216.8130 ,19.5500 ,24.5480 
2009-03-31,1.3820 ,5.7740 ,8.8770 ,6.9780 ,14.9800 ,93.7730 ,3244696000.0000 ,145.1140 ,15.3500 ,23.4120 
2009-04-30,1.3920 ,5.2680 ,8.0250 ,6.4930 ,14.2410 ,66.4590 ,2577471000.0000 ,196.8650 ,11.0290 ,23.2240 
2009-05-29,1.3810 ,5.2900 ,7.7300 ,6.5390 ,13.8320 ,69.9100 ,3046404000.0000 ,281.0080 ,7.3750 ,22.4640 
2009-06-30,1.3810 ,5.1820 ,7.6530 ,6.1520 ,13.3520 ,70.5360 ,3339234000.0000 ,302.3010 ,5.7100 ,21.4390 
2009-07-31,1.3800 ,5.2080 ,7.6470 ,6.3000 ,13.2850 ,73.8910 ,4019400000.0000 ,397.8370 ,6.1960 ,20.7120 
2009-08-31,1.3880 ,5.2780 ,7.7580 ,6.3920 ,12.1480 ,78.0860 ,4487569000.0000 ,448.1200 ,7.3150 ,19.9060 
2009-09-30,1.4120 ,5.3910 ,7.8720 ,6.4890 ,12.2940 ,81.3570 ,4914917000.0000 ,512.2910 ,8.6480 ,18.9850 
2009-10-30,1.4240 ,5.4570 ,8.0140 ,6.6310 ,12.2320 ,85.7300 ,5211251000.0000 ,535.1580 ,9.5650 ,18.6810 
2009-11-30,1.4360 ,5.5510 ,8.0510 ,6.7950 ,12.4380 ,90.3920 ,5800104000.0000 ,631.1160 ,10.8500 ,17.8150 
2009-12-31,1.4480 ,5.7660 ,8.3730 ,7.0720 ,13.9490 ,94.0000 ,6229619000.0000 ,611.6060 ,11.5990 ,18.3680 
2010-01-29,1.4320 ,5.7300 ,8.2030 ,7.0850 ,12.8600 ,92.8960 ,6210089000.0000 ,616.6070 ,11.5710 ,18.2990 
2010-02-26,1.4460 ,5.9920 ,6.8210 ,7.0660 ,12.0010 ,90.3960 ,4876902000.0000 ,658.7410 ,12.6460 ,18.3550 
2010-03-31,1.0480 ,6.2920 ,6.9790 ,7.2950 ,12.6420 ,68.0890 ,3909688000.0000 ,536.6710 ,10.3550 ,19.2150 
2010-04-30,1.0820 ,6.3940 ,6.8320 ,6.0850 ,13.3230 ,59.6920 ,4576924000.0000 ,581.4430 ,10.3020 ,19.8690 
2010-05-31,1.5440 ,6.5270 ,6.5660 ,3.5700 ,12.9270 ,68.7420 ,4850590000.0000 ,579.1760 ,8.1310 ,19.6220 
2010-06-30,1.5570 ,6.4060 ,8.8700 ,4.4310 ,14.3410 ,73.3590 ,5137355000.0000 ,618.0910 ,9.2270 ,19.6880 
2010-07-30,1.5690 ,6.4530 ,10.5810 ,6.0910 ,14.3700 ,79.4050 ,5440922000.0000 ,668.9130 ,10.2290 ,20.2830 
2010-08-31,1.5830 ,6.6170 ,10.7820 ,6.4600 ,13.9600 ,85.5270 ,5747577000.0000 ,688.5390 ,11.7350 ,20.2560 
2010-09-30,1.6360 ,6.9330 ,11.1610 ,7.6390 ,15.4040 ,100.4280 ,6176567000.0000 ,789.9630 ,14.9010 ,22.1690 
2010-10-29,1.6470 ,6.8970 ,11.3020 ,8.1640 ,15.7520 ,103.7350 ,6491505000.0000 ,811.2670 ,15.0270 ,22.0390 
2010-11-30,1.6840 ,7.0600 ,11.4940 ,8.3110 ,15.9460 ,105.3720 ,6000198000.0000 ,731.6610 ,16.3600 ,22.1780 
2010-12-31,1.7120 ,7.2260 ,11.7620 ,8.8330 ,17.4670 ,107.9890 ,6478750000.0000 ,813.8580 ,17.1210 ,23.2350 
2011-01-31,1.7170 ,7.1720 ,11.1150 ,8.7940 ,17.6230 ,107.2750 ,6618948000.0000 ,739.2910 ,17.5500 ,23.1110 
2011-02-28,1.7380 ,6.4130 ,10.4510 ,9.0710 ,17.2130 ,90.9470 ,5851906000.0000 ,387.9730 ,18.6380 ,23.4050 
2011-03-31,1.4480 ,4.9510 ,10.3830 ,9.3460 ,18.5310 ,60.4370 ,4040451000.0000 ,831.9300 ,19.0350 ,24.9530 
2011-04-29,1.7740 ,5.3250 ,9.8120 ,5.9650 ,18.7190 ,46.7820 ,3513906000.0000 ,837.8140 ,19.7880 ,24.7910 
2011-05-31,1.8030 ,5.6470 ,10.8300 ,3.7640 ,18.4630 ,80.4360 ,4012835000.0000 ,831.8050 ,20.0320 ,25.2920 
2011-06-30,1.8600 ,6.0970 ,11.2710 ,6.1940 ,18.3290 ,101.4410 ,5045654000.0000 ,844.6540 ,20.4490 ,26.4980 
2011-07-29,1.8640 ,6.1990 ,11.1470 ,6.9550 ,18.0600 ,101.8710 ,5296529000.0000 ,788.3140 ,21.1860 ,26.0910 
2011-08-31,1.8710 ,6.5790 ,11.2260 ,7.5550 ,15.3650 ,106.6560 ,5791801000.0000 ,814.7600 ,22.3150 ,25.9600 
2011-09-30,1.8860 ,7.2160 ,11.6110 ,8.3940 ,18.6550 ,116.2500 ,7126229000.0000 ,855.4450 ,22.7430 ,28.0380 
2011-10-31,1.8670 ,7.1360 ,11.3710 ,8.4300 ,18.1760 ,115.4740 ,7267189000.0000 ,851.2420 ,23.6330 ,28.1490 
2011-11-30,1.8750 ,7.2700 ,11.2820 ,9.0440 ,18.2290 ,119.3220 ,7970165000.0000 ,760.6910 ,23.1430 ,28.5500 
2011-12-30,1.8730 ,7.5300 ,11.3640 ,9.7000 ,18.7560 ,121.5120 ,8462000000.0000 ,710.6870 ,24.0870 ,29.3560 
2012-01-31,1.8730 ,7.4060 ,11.2430 ,9.7240 ,18.8630 ,123.3930 ,8641130000.0000 ,637.6270 ,26.9010 ,29.8310 
2012-02-29,1.8860 ,7.3720 ,11.1670 ,9.8330 ,18.8640 ,125.9180 ,8599093000.0000 ,590.2200 ,27.3350 ,30.3330 
2012-03-30,1.8930 ,6.9980 ,11.0400 ,10.0080 ,18.8670 ,116.5020 ,8769565000.0000 ,611.3620 ,27.7090 ,30.5690 
2012-04-30,1.8740 ,7.4180 ,10.8580 ,10.1520 ,19.0660 ,117.3360 ,9163846000.0000 ,1105.8610 ,28.2190 ,31.0410 
2012-05-31,1.8800 ,6.9990 ,10.6010 ,10.3690 ,19.0960 ,122.3080 ,9390703000.0000 ,1078.4610 ,28.4940 ,31.9790 
2012-06-29,1.9040 ,6.8640 ,9.6600 ,10.5550 ,18.8920 ,121.0860 ,9014206000.0000 ,969.3530 ,27.8650 ,31.8920 
2012-07-31,1.8840 ,6.8260 ,9.5360 ,10.6760 ,18.9250 ,125.1940 ,8926589000.0000 ,922.4780 ,28.3420 ,32.1040 
2012-08-31,1.8590 ,6.7620 ,9.3810 ,10.8540 ,18.8900 ,130.2090 ,8887640000.0000 ,841.1750 ,29.2250 ,33.0660 
2012-09-28,1.8510 ,6.5630 ,9.1080 ,10.8410 ,18.9020 ,129.7090 ,8429650000.0000 ,854.1600 ,30.1930 ,33.1050 
2012-10-31,1.8660 ,6.5020 ,8.9670 ,10.9280 ,19.3340 ,134.2070 ,8214979000.0000 ,800.4990 ,30.2130 ,33.1670 
2012-11-30,1.8600 ,6.4230 ,8.7150 ,11.1690 ,19.5760 ,136.2510 ,7959110000.0000 ,718.2370 ,31.0140 ,33.2170 
2012-12-31,1.8470 ,6.3380 ,8.7220 ,11.1830 ,19.5370 ,133.4530 ,7847023000.0000 ,675.2890 ,31.1550 ,32.8800 
2013-01-31,1.8570 ,6.0280 ,8.7070 ,11.3230 ,19.6180 ,134.6380 ,7665041000.0000 ,685.4570 ,31.5320 ,33.1650 
2013-02-28,1.8780 ,5.7430 ,8.7080 ,11.4610 ,19.2250 ,140.9900 ,7377359000.0000 ,683.2190 ,31.0040 ,33.6150 
2013-03-29,1.9910 ,5.8620 ,8.7500 ,11.6680 ,19.7450 ,141.4190 ,7347057000.0000 ,681.7990 ,32.3970 ,33.7320 
2013-04-30,1.9610 ,5.7350 ,8.7560 ,11.5470 ,19.8360 ,140.0320 ,7280820000.0000 ,679.1130 ,32.2210 ,33.9320 
2013-05-31,1.9980 ,5.6830 ,8.6780 ,12.0190 ,19.6570 ,144.3000 ,7488623000.0000 ,673.3960 ,33.3800 ,33.9480 
2013-06-28,2.0030 ,5.7860 ,8.6640 ,12.0870 ,19.4830 ,137.9290 ,7559447000.0000 ,642.0720 ,33.7090 ,33.7450 
2013-07-31,1.9950 ,5.8300 ,8.6330 ,12.0310 ,19.5010 ,136.5900 ,7680172000.0000 ,622.1250 ,29.8010 ,33.4040 
2013-08-30,2.0150 ,5.8670 ,8.7550 ,11.9610 ,19.3250 ,129.8990 ,7568404000.0000 ,617.5760 ,29.1070 ,34.5810 
2013-09-30,2.0410 ,5.8770 ,8.8470 ,11.9530 ,19.4240 ,137.2490 ,7231824000.0000 ,604.3710 ,31.7390 ,35.0350 
2013-10-31,2.0630 ,5.8720 ,8.9420 ,12.1090 ,19.3430 ,136.6680 ,7322145000.0000 ,605.7710 ,33.3440 ,35.2680 
2013-11-29,2.0810 ,5.9770 ,8.9240 ,12.1150 ,19.3280 ,137.6240 ,7555084000.0000 ,621.1130 ,32.6850 ,35.2400 
2013-12-31,2.0750 ,6.2160 ,9.0080 ,12.0080 ,19.3170 ,136.8750 ,7620686000.0000 ,665.7120 ,34.0350 ,35.3330 
2014-01-31,2.0960 ,6.4660 ,9.1880 ,12.4940 ,19.3000 ,139.7240 ,7618888000.0000 ,699.0840 ,33.5770 ,35.7850 
2014-02-28,2.0990 ,6.4450 ,9.3550 ,13.0900 ,19.1760 ,140.7070 ,7933993000.0000 ,655.8870 ,33.8960 ,35.7060 
2014-03-31,2.0790 ,6.4840 ,9.4080 ,13.1020 ,19.1210 ,140.0460 ,8078676000.0000 ,661.3850 ,32.8530 ,35.9220 
2014-04-30,2.1160 ,6.5490 ,9.5450 ,13.3220 ,19.2250 ,141.6620 ,8071578000.0000 ,656.3990 ,33.1240 ,36.2260 
2014-05-30,2.1360 ,6.6480 ,9.6550 ,13.5200 ,19.4430 ,143.0830 ,8190132000.0000 ,645.4760 ,34.0560 ,36.6470 
2014-06-30,2.1220 ,6.7460 ,9.6490 ,13.6310 ,19.2810 ,145.5120 ,8199467000.0000 ,662.5720 ,35.2400 ,36.9050 
2014-07-31,2.1370 ,6.8210 ,9.8960 ,14.1950 ,19.3450 ,140.8920 ,8237814000.0000 ,657.4500 ,35.1000 ,37.4720 
2014-08-29,2.1590 ,6.9190 ,10.0020 ,14.2600 ,19.6110 ,143.3440 ,8283324000.0000 ,646.5590 ,35.0150 ,37.8970 
2014-09-30,2.1640 ,7.0090 ,10.1670 ,14.3800 ,20.1590 ,145.2450 ,8408834000.0000 ,641.6220 ,34.1470 ,38.2210 
2014-10-31,2.1660 ,7.1280 ,10.3640 ,14.5060 ,20.1320 ,146.6710 ,8479597000.0000 ,626.1370 ,33.2510 ,38.4130 
